storyline_id,source_label,source_kind,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_008_6b350e5aaf,CL210_S02_023,ShowChoice,2,这是我们一点心意，请笑纳,S02_C210C_024,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL210_S02_023,ShowChoice,1,我的身份说出来把你吓死！,S02_C210B_026,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL220_S02_029,ShowChoice,1,高扬，跟我一起走吧！,S02_C220B_031,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL220_S02_029,ShowChoice,0,以退为进：媚娘愿意死在公主手中,S02_C220A_030,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL230_S02_033,ShowChoice,0,赶紧离开，以礼泰的死讯去换解药,B25_S02_C230A_034,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL230_S02_033,ShowChoice,1,兑现承诺，助礼泰拿下袁礼臣,S02_C230B_035,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL240_S02_039,ShowChoice,1,留下,S02_C240B_041,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL240_S02_039,ShowChoice,0,逃走,S02_C240A_040,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL250_S02_043,ShowChoice,1,你忘却同袍之死，却助纣为虐！,S02_C250C_045,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL250_S02_043,ShowChoice,0,你若敢谋害皇子，便是犯了死罪！,B28_S02_C250B_044,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL260_S02_046,ShowChoice,0,放心，我能策反西北都督徐效德,B29_S02_C260A_047,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL260_S02_046,ShowChoice,1,你早说嘛，徐效德早就是魏王的人了,S02_C250B_048,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL261_S02_049,ShowChoice,0,上，这是进一步刷新好感的好时机,S02_C261A_050,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL270_S02_057,ShowChoice,2,魏王近日受伤，八块腹肌必将锐减至六块,S02_C270C_061,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL270_S02_057,ShowChoice,1,魏王与袁礼臣已结盟,S02_C270B_060,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL270_S02_057,ShowChoice,0,袁礼臣设鸿门宴，魏王受伤而归,S02_C270A_058,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL280_S02_063,ShowChoice,0,这世界上，总有人值得我奋不顾身,S02_C280A_064,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL280_S02_063,ShowChoice,1,因为殿下身上有我想要的东西,S02_C280A_065,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL320_S02_070,ShowChoice,1,不告诉他,S02_C320B_072,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL320_S02_070,ShowChoice,0,关心他，提示他调查蜃楼,S02_C320A_071,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL290_S02_067,ShowChoice,0,告知,S02_C290A_068,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL290_S02_067,ShowChoice,1,不告知,B32_S02_C290A_069,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL190_S02_020,ShowChoice,0,趁着四下无人，杀了他,B19_C190_S02_021,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL190_S02_020,ShowChoice,1,“殿下的这柄短刀，我很喜欢”,S02_C190B_022,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL310_S02_086,ShowChoice,0,为了保护我自己,S02_C310A_087,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL310_S02_086,ShowChoice,1,当然是为了保护殿下~,S02_C310B_088,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL310_S02_086,ShowChoice,2,为了不需要被保护,S02_C310C_089,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL221_S02_091,ShowChoice,0,魏王亲赴北境，会见袁礼臣将军,S02_C221A_092,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL221_S02_091,ShowChoice,1,魏王和其部下兵分两路，暗查太尉罪证,S02_C221B_093,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL221_S02_091,ShowChoice,2,魏王亲手杀了蜃楼细作箫念,B55_S02_C221C_094,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL261_S02_049,ShowChoice,2,不上，回房睡觉,S02_C261C_051,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL261_S02_049,ShowChoice,1,上，他是为我受伤的,S02_C261B_105,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL320_S02_070,ShowChoice,2,殿下怎么这么关心我~？,S02_102,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL232_S02_107,ShowChoice,0,刺向袁礼臣,B52_S02_C232A_108,PlayVideo_Ordinary,__entryPoint
storyline_008_6b350e5aaf,CL232_S02_107,ShowChoice,1,向魏王传递讯号,S02_C232B_109,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL420_S04_009,ShowChoice,1,从来都有,S04_C420B_011,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL420_S04_009,ShowChoice,2,殿下很在意这个问题的答案吗？,S04_C420C_012,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL420_S04_009,ShowChoice,0,沉默,S04_C420A_010,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL430_S04_014,ShowChoice,0,被他打动,S04_C430A_015,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL430_S04_014,ShowChoice,1,装作感动,S04_C430B_016,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL440_S04_020,ShowChoice,1,用自己的方式助他，等他回来,S04_C440B_022,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL440_S04_020,ShowChoice,0,我终于可以离开追寻我的新世界了,S04_C440A_021,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL460_S04_023,ShowChoice,1,因为这里有我最在意的人~,S04_C460B_025,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL460_S04_023,ShowChoice,0,你助我得到解药，我自当还恩,S04_C460A_024,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL461_S04_027,ShowChoice,0,此行，我和你同去,S04_C461A_028,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL470_S04_040,ShowChoice,1,不记得,S04_C470B_042,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL470_S04_040,ShowChoice,0,记得,S04_C470A_041,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL480_S04_044,ShowChoice,0,魏王殿下,S04_C480A_045,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL480_S04_044,ShowChoice,1,长孙太尉余党,S04_C480B_046,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL481_S04_089,ShowChoice,1,魏王无力反叛,S04_C481B_091,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL481_S04_089,ShowChoice,0,皇位非魏王所求,S04_C481A_090,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL500_S04_053,ShowChoice,1,也许没有吧……,S04_C500B_055,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL500_S04_053,ShowChoice,0,也许会有吧……,S04_C500A_054,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL510_S04_057,ShowChoice,0,等哪天暮色像今天这般美，而我又很想殿下时,S04_C510A_058,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL510_S04_057,ShowChoice,1,很快就回来~,S04_C510B_063,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL400_S04_002,ShowChoice,0,即刻带走罪证，和蜃楼换解药,S04_C400A_003,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL400_S04_002,ShowChoice,1,不带走罪证，舍命全力助魏王,B39_S04_C400A_006,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL400_S04_002,ShowChoice,2,和礼泰摊牌，求他去蜃楼取解药,B40_S04_C400C_007,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL400_S04_002,ShowChoice,3,赌一把，引他交出罪证换解药,S04_C400D_008,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL411_S04_077,ShowChoice,0,不看,N38_S04_079,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL411_S04_077,ShowChoice,1,看,S04_C420B_078,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL461_S04_027,ShowChoice,2,看来只有谋反这一条路可走【危】,S04_C461C_029,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL461_S04_027,ShowChoice,1,殿下一切小心,H60_S04_083,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL471_S04_085,ShowChoice,0,默默旁观,S04_C471A_086,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL471_S04_085,ShowChoice,1,我替魏王喝！,S04_C471B_087,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL471_S04_085,ShowChoice,2,陛下，我也想要一杯,S04_C471C_088,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL480_S04_044,ShowChoice,2,北诏国等番邦诸国,S04_C480C_099,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL481_S04_089,ShowChoice,2,魏王已用行动证明了忠心,S04_C481C_092,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL530_S04_065,ShowChoice,0,不说真相，她因过错被陛下赐死,S04_C530A_066,PlayVideo_Ordinary,__entryPoint
storyline_008_9fccb45504,CL530_S04_065,ShowChoice,1,说出真相，她是被你设计害死,S04_C530B_067,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL050_010_013,ShowChoice,0,"请皇后做主,严惩刁奴！",B01_010_C050A_014,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL050_010_013,ShowChoice,1,我相信玲珑姐姐不是故意的,010_C050B_015,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL050_010_013,ShowChoice,2,"姨母,我不许你这样说皇后",010_C050C_016,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL070_009_020,ShowChoice,0,我的这条命早就是皇后的了,010_C070A_021,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL070_009_020,ShowChoice,1,奴婢着实有些吃不消了,010_C070B_022,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL070_009_020,ShowChoice,2,我就是喜欢干粗活,010_C070C_023,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL100_010_032,ShowChoice,0,"陛下,我想尽快母凭子贵",B04_010_C100A_033,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL100_010_032,ShowChoice,1,陛下该多陪陪皇后,010_C100B_034,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL100_010_032,ShowChoice,2,陛下该多陪陪萧舒妃,B03_010_C100C_035,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL110_010_036,ShowChoice,0,其实我不愿意陛下去陪皇后,B05_010_C110A_037,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL120_010_039,ShowChoice,0,主动为礼治布膳,010_C120A_040,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL120_010_039,ShowChoice,1,等待皇后吩咐,010_C120B_041,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL150_010_049,ShowChoice,0,主动和高扬打招呼,010_C150A_050,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL150_010_049,ShowChoice,1,沉默,010_C150B_051,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL160_010_143,ShowChoice,0,"浅笑,记在心里来日再报",B06_010_C160A_144,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL170_010_146,ShowChoice,0,擦,010_C170A_053,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL170_010_146,ShowChoice,1,不擦,010_C170B_054,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL210_010_069,ShowChoice,0,将此事即刻告知皇后,010_C210A_070,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL210_010_069,ShowChoice,1,"忘记奇怪的人和事,明天是崭新的",B08_010_C210B_071,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL220_010_078,ShowChoice,0,将错就错，顺势将祸水引给皇后,H10_010_C220A_079,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL220_010_078,ShowChoice,1,硬刚萧舒妃，力挺皇后清白,010_C220B_080,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL230_010_082,ShowChoice,0,诉说真心,010_C230A_083,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL230_010_082,ShowChoice,1,欲擒故纵,010_C230B_084,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL250_010_093,ShowChoice,0,我喜欢我的陛下,010_C250A_094,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL250_010_093,ShowChoice,1,故意不回答,010_C250B_095,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL250_010_093,ShowChoice,2,喜欢什么?,010_C250C_096,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL270_010_105,ShowChoice,0,分发给低等宫人们,010_C270A_106,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL290_010_116,ShowChoice,0,"先认同,后向舒妃报信引二人争斗",B13_010_C290C_119,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL310_010_125,ShowChoice,0,扮成蕊儿的怨魂，向刘熙“索命”,B18_010_CL310A_126,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL310_010_125,ShowChoice,1,将刘熙下狱，严刑拷打,010_C310B_127,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL350_010_137,ShowChoice,0,摧毁她的信仰,010_C350A_138,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL350_010_137,ShowChoice,1,“成全”她的信仰,010_C350B_139,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL360_010_141,ShowChoice,0,杀,010_142,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL360_010_141,ShowChoice,1,饶她一命,010_142,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL110_010_036,ShowChoice,1,这是我的真心话,010_C110B_038,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL160_010_143,ShowChoice,1,委屈得快要落泪,010_C160B_145,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL190_010_060,ShowChoice,0,烧掉,010_C190A_061,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL190_010_060,ShowChoice,1,留着,010_C190B_062,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL200_010_064,ShowChoice,0,"不理会她,直接离去",010_C200A_065,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL200_010_064,ShowChoice,1,陈说自己对皇后的忠心,010_C200B_066,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL200_010_064,ShowChoice,2,给她重重的一巴掌,010_C200C_067,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL270_010_105,ShowChoice,1,用来购买珍奇讨好皇后和刘贵妃,010_C270B_107,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL370_010_149,ShowChoice,0,照儿永远不会离开~,010_C240A_150,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL370_010_149,ShowChoice,1,照儿暂时不会离开~,010_C240B_151,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL240_010_089,ShowChoice,0,喜欢,010_C240A_090,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL240_010_089,ShowChoice,1,陛下觉得呢?,010_C240B_091,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL290_010_116,ShowChoice,2,"""请皇后为我做主,严惩萧舒妃！""",010_C290B_118,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL290_010_116,ShowChoice,1,"""我觉得背后的凶手另有其人""",B14_010_C290A_117,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL300_010_120,ShowChoice,1,让皇后允你调查刘熙,010_C300A_121,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL300_010_120,ShowChoice,0,让皇后允你全权彻查此事,B17_010_C300C_129,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL311_010_156,ShowChoice,0,扇她,010_CL311A_157,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL311_010_156,ShowChoice,1,不扇,Link_Lead,Link_Lead,__entryPoint
storyline_009_abf6427c82,CL330_S03_002,ShowChoice,1,不告诉他,S03_C330B_004,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL330_S03_002,ShowChoice,0,告诉他你的梦境,S03_C330A_003,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL340_S03_006,ShowChoice,0,给他一拳清醒,B33_S03_C340A_007,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL340_S03_006,ShowChoice,2,魏王，你就从了吧,S03_C340C_009,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL340_S03_006,ShowChoice,1,问徐敏慧的想法,S03_C340B_008,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL350_S03_010,ShowChoice,0,这是好事啊,S03_C350A_011,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL350_S03_010,ShowChoice,1,心中纵使有万般痛楚，也只能以大局为重,S03_C350A_012,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,1,难道你不想获得家人的祝福吗？,S03_C370B_019,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,0,你爹爹很想你！,S03_C370A_017,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,2,魏王比丹力赤有魅力多了！,S03_C370C_021,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,3,陛下比丹力赤有魅力多了！,S03_C370D_023,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL380_S03_025,ShowChoice,0,劝徐敏慧回去,S03_C380A_026,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL380_S03_025,ShowChoice,1,放弃带徐敏慧回去,S03_C380B_028,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL351_S03_035,ShowChoice,0,躲进附近的箱子,B53_S03_C351A_036,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL351_S03_035,ShowChoice,1,继续搬东西,S03_C351B_037,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL381_S03_029,ShowChoice,0,“我奉子成婚，求父亲应允”,S03_C381A_030,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL381_S03_029,ShowChoice,1,“我已和丹力赤成婚，谢父亲成全”,S03_C382B_031,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,4,Key:ShowChoice-C370_S03_016.choice+4.choiceText,B34_S03_018,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL350_S03_010,ShowChoice,2,殿下就这么在意……,S03_039,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL420_S04_009,ShowChoice,1,从来都有,S04_C420B_011,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL420_S04_009,ShowChoice,2,殿下很在意这个问题的答案吗？,S04_C420C_012,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL420_S04_009,ShowChoice,0,沉默,S04_C420A_010,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL430_S04_014,ShowChoice,0,被他打动,S04_C430A_015,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL430_S04_014,ShowChoice,1,装作感动,S04_C430B_016,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL440_S04_020,ShowChoice,1,用自己的方式助他，等他回来,S04_C440B_022,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL440_S04_020,ShowChoice,0,我终于可以离开追寻我的新世界了,S04_C440A_021,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL460_S04_023,ShowChoice,1,因为这里有我最在意的人~,S04_C460B_025,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL460_S04_023,ShowChoice,0,你助我得到解药，我自当还恩,S04_C460A_024,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL461_S04_027,ShowChoice,0,此行，我和你同去,S04_C461A_028,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL470_S04_040,ShowChoice,1,不记得,S04_C470B_042,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL470_S04_040,ShowChoice,0,记得,S04_C470A_041,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL480_S04_044,ShowChoice,0,魏王殿下,S04_C480A_045,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL480_S04_044,ShowChoice,1,长孙太尉余党,S04_C480B_046,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL481_S04_089,ShowChoice,1,魏王无力反叛,S04_C481B_091,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL481_S04_089,ShowChoice,0,皇位非魏王所求,S04_C481A_090,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL500_S04_053,ShowChoice,1,也许没有吧……,S04_C500B_055,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL500_S04_053,ShowChoice,0,也许会有吧……,S04_C500A_054,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL510_S04_057,ShowChoice,0,等哪天暮色像今天这般美，而我又很想殿下时,S04_C510A_058,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL510_S04_057,ShowChoice,1,很快就回来~,S04_C510B_063,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL400_S04_002,ShowChoice,0,即刻带走罪证，和蜃楼换解药,S04_C400A_003,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL400_S04_002,ShowChoice,1,不带走罪证，舍命全力助魏王,B39_S04_C400A_006,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL400_S04_002,ShowChoice,2,和礼泰摊牌，求他去蜃楼取解药,B40_S04_C400C_007,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL400_S04_002,ShowChoice,3,赌一把，引他交出罪证换解药,S04_C400D_008,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL411_S04_077,ShowChoice,0,不看,N38_S04_079,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL411_S04_077,ShowChoice,1,看,S04_C420B_078,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL461_S04_027,ShowChoice,2,看来只有谋反这一条路可走【危】,S04_C461C_029,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL461_S04_027,ShowChoice,1,殿下一切小心,H60_S04_083,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL471_S04_085,ShowChoice,0,默默旁观,S04_C471A_086,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL471_S04_085,ShowChoice,1,我替魏王喝！,S04_C471B_087,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL471_S04_085,ShowChoice,2,陛下，我也想要一杯,S04_C471C_088,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL480_S04_044,ShowChoice,2,北诏国等番邦诸国,S04_C480C_099,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL481_S04_089,ShowChoice,2,魏王已用行动证明了忠心,S04_C481C_092,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL530_S04_065,ShowChoice,0,不说真相，她因过错被陛下赐死,S04_C530A_066,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,CL530_S04_065,ShowChoice,1,说出真相，她是被你设计害死,S04_C530B_067,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL010_011_002,ShowChoice,0,我刚被赶出来,011_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL010_011_002,ShowChoice,1,我已经在门外徘徊好久了,011_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL010_011_002,ShowChoice,2,我刚从里面出来,011_C010C_005,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL180_011_019,ShowChoice,0,礼忠,011_C180A_020,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL180_011_019,ShowChoice,1,素节,011_C180B_021,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL180_011_019,ShowChoice,2,两人合谋,011_C180C_022,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL030_011_024,ShowChoice,0,礼忠,011_C030A_025,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL030_011_024,ShowChoice,1,素节,011_C030B_026,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL030_011_024,ShowChoice,2,二人一起,011_C030C_027,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL050_011_032,ShowChoice,0,慢慢柔情感召他,011_C050A_033,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL050_011_032,ShowChoice,1,当即认他为义弟,B05_011_C050B_034,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL060_011_035,ShowChoice,0,继续戴着,011_C060A_036,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL060_011_035,ShowChoice,1,换一副一样的耳铛,H06_011_C060A_037,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL060_011_035,ShowChoice,2,告诉礼治,B07_011_C060A_038,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL070_011_039,ShowChoice,0,阻挠她们共同的儿子礼忠成为太子,B09_011_C070A_040,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL070_011_039,ShowChoice,1,助她们共同的儿子礼忠成为太子,011_C070B_041,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL070_011_039,ShowChoice,2,"让礼治多去陪刘贵妃,引皇后忌惮",B08_011_C070C_042,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL110_011_052,ShowChoice,0,亲他一下,011_C070A_053,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL110_011_052,ShowChoice,1,不亲,011_C070B_054,PlayVideo_Ordinary,__entryPoint
